vowel,vowel_ethnicity,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,participant,ethnicity,predicted_ethnicity
u,u_W,-1.245959406,0.210286069,0.634315962,-1.284295555,0.191545281,0.63734882,-1.295856377,0.121350577,0.626523274,-1.307552417,0.109442299,0.611444168,-1.324160153,0.222587608,0.602774094,18,W,EA
u,u_W,-1.331363066,-0.070713891,0.644055753,-1.30051839,-0.124022445,0.636338889,-1.30520224,-0.139999546,0.61420279,-1.314636272,-0.144401607,0.600332942,-1.331363066,0.071065497,0.576303517,18,W,EA
u,u_W,-1.336193993,-0.769340538,0.70813461,-1.360705024,-0.804284694,0.78996015,-1.286597052,-0.754343665,0.849666826,-1.279708391,-0.769340538,0.813651853,-1.266071816,-0.57744953,0.717184445,18,W,EA
u,u_W,-1.254848354,0.14969368,0.64271796,-1.270596711,0.122477338,0.621066235,-1.302857573,0.013732724,0.633640742,-1.328956326,-0.070713891,0.633302961,-1.470763628,-0.109006074,0.607638593,18,W,EA
u,u_W,-1.226243543,0.238757743,0.638021541,-1.281999343,0.214403419,0.581298176,-1.293533496,0.175121071,0.55643651,-1.324160153,0.071658089,0.526815685,-1.360705024,0.196263508,0.523804768,18,W,W
u,u_W,-1.270596711,-0.100525458,0.631273877,-1.298184667,-0.131979087,0.649389099,-1.331363066,-0.172740566,0.682093126,-1.380755821,-0.201127589,0.625502345,-1.360705024,0.000462387,0.597535737,18,W,EA
u,u_W,-1.21760418,-0.541811015,0.683057911,-1.185855482,-0.574053941,0.641043199,-1.2026626,-0.610882038,0.676931824,-1.209038818,-0.500026682,0.725229043,-1.234958195,-0.501076551,0.728920219,18,W,EA
u,u_W,-1.295856377,0.197308986,0.557894768,-1.336193993,0.163839727,0.556801274,-1.360705024,0.047676124,0.557530403,-1.363189497,-0.038453029,0.561531136,-1.385831974,-0.065264287,0.546537254,18,W,W
?,?_EA,-0.636171808,-0.193141617,0.680668746,-0.54969821,-0.168590465,0.709300558,-0.515954462,-0.108964963,0.713659325,-0.573651451,-0.02430466,0.698829258,-0.674309237,0.098674401,0.65793652,19,EA,EA
?,?_EA,-0.777289508,-0.166974956,0.681705552,-0.573651451,-0.149374502,0.706271783,-0.554443178,-0.084142327,0.697470101,-0.572440064,-0.025004695,0.683775946,-0.755246,0.153457885,0.685153832,19,EA,EA
æ,æ_EA,-0.60192623,0.25529727,0.636122675,-0.50911293,0.231199719,0.639010763,-0.483312284,0.210388453,0.647982652,-0.566405043,0.21259962,0.664634941,-0.683736917,0.226854248,0.692698449,19,EA,EA
æ,æ_EA,-0.666298514,0.254238509,0.660409583,-0.583395743,0.247862292,0.670241122,-0.578511728,0.223582707,0.675120881,-0.646548036,0.236065908,0.695427895,-0.736526951,0.251586691,0.71833223,19,EA,EA
æ,æ_EA,-0.435735744,0.25529727,0.658643734,-0.439968555,0.23011512,0.642968315,-0.4592411,0.217556942,0.65012398,-0.571230143,0.237144076,0.672335364,-0.781757125,0.221942914,0.711314658,19,EA,EA
æ,æ_EA,-0.59819256,0.227942387,0.64440355,-0.501189855,0.207062508,0.641890535,-0.500063095,0.205395377,0.654747855,-0.547334143,0.208726863,0.684465126,-0.726590744,0.204282411,0.726292471,19,EA,EA
æ,æ_EA,-0.679685594,0.283468147,0.689618891,-0.553254823,0.252648262,0.685498006,-0.533265916,0.235526389,0.688247149,-0.609435652,0.214805909,0.698149911,-0.872302555,0.218106242,0.720328239,19,EA,EA
æ,æ_EA,-0.460322766,0.247329101,0.649767411,-0.501189855,0.192520864,0.638650208,-0.500063095,0.199258678,0.647625318,-0.594472779,0.217556942,0.668842521,-0.737954503,0.255826231,0.700525612,19,EA,EA
?,?_EA,-0.796795003,-0.087863954,0.663228471,-0.701484823,-0.07012513,0.672683978,-0.697361106,0.047250822,0.656874761,-0.805927486,0.156382719,0.641890535,-0.91742299,0.215907231,0.664283509,19,EA,EA
?,?_EA,-0.795280998,0.050502858,0.662524494,-0.793769282,0.043988177,0.646552548,-0.895444084,0.130345745,0.649053889,-1.012391348,0.191393468,0.668142486,-1.539641852,0.176620472,0.666390251,19,EA,EA
?,?_EA,-0.87557588,-0.073794859,0.666390251,-0.704243445,-0.063553365,0.677898661,-0.687804719,0.028841361,0.677898661,-0.87721657,0.097436011,0.691330927,-1.010513413,0.181758937,0.696449519,19,EA,W
?,?_EA,-0.941645628,0.079304849,0.642609184,-0.931192571,-0.022906058,0.680668746,-0.931192571,-0.079694581,0.710308115,-0.943398477,-0.161341138,0.748831397,-0.934664797,-0.171829334,0.76992518,19,EA,EA
?,?_EA,-0.946913419,0.043334368,0.65793652,-0.92773236,-0.060646386,0.686186001,-0.938149121,-0.158136007,0.737135357,-0.959313932,-0.196461122,0.759114264,-1.012391348,-0.290525195,0.797990633,19,EA,EA
?,?_EA,-0.85931536,-0.067929739,0.626678362,-0.683736917,0.003302339,0.647982652,-0.685091013,0.026848667,0.633226221,-0.801350819,0.155798436,0.645120396,-0.991925518,0.175474997,0.696789829,19,EA,W
?,?_EA,-0.87557588,0.11097468,0.580749065,-0.775804727,0.075512177,0.589878075,-0.75234324,0.100529116,0.613082709,-0.860929565,0.132740956,0.640451686,-1.044867937,0.207062508,0.683086291,19,EA,W
?,?_EA,-0.900473432,-0.038399326,0.668492565,-0.750895014,-0.011787111,0.709972376,-0.697361106,0.022183547,0.707282394,-0.844903581,0.186871132,0.708628289,-1.258349577,0.199818118,0.720992691,19,EA,EA
?,?_EA,-0.914010018,0.054391391,0.621188869,-0.905528203,-0.036980886,0.649767411,-0.91742299,-0.137549374,0.696789829,-0.943398477,-0.216612937,0.717999175,-0.95575521,-0.22427581,0.739094222,19,EA,EA
?,?_EA,-0.91742299,-0.02570522,0.705260149,-0.91230789,-0.053415697,0.735827313,-0.92256439,-0.147789715,0.764534331,-0.946913419,-0.162144029,0.789963421,-0.975486791,-0.20564699,0.80412186,19,EA,EA
?,?_EA,-0.489978976,-0.150961804,0.708291985,-0.449558399,-0.155738883,0.701542044,-0.465748715,-0.115076518,0.707619038,-0.495568705,0.004662883,0.686873523,-0.807457708,0.12131226,0.676510735,19,EA,W
?,?_EA,-0.7083957,-0.175892729,0.674077221,-0.640050288,-0.184069389,0.692014922,-0.599435568,-0.148581795,0.697810064,-0.584620483,-0.038399326,0.695768552,-0.66364247,0.120707116,0.678591902,19,EA,EA
?,?_EA,-0.60692624,-0.139118002,0.669192355,-0.519392861,-0.0804345,0.668142486,-0.491094425,-0.090851261,0.674425229,-0.481099894,-0.054136417,0.669192355,-0.719553417,0.058264863,0.651548989,19,EA,W
?,?_EA,-0.647852668,-0.197292723,0.66111505,-0.577294443,-0.166168179,0.680322904,-0.59200059,-0.105923136,0.663228471,-0.619536748,0.001258045,0.642249924,-0.722362408,0.069158915,0.629229848,19,EA,W
a?,a?_EA,-0.561603113,0.108526698,0.569605818,-0.511388244,0.10545827,0.551671614,-0.778776497,0.322807562,0.588741496,-1.088525664,0.491686048,0.603790689,-1.402930806,0.431426857,0.619719901,19,EA,W
a?,a?_EA,-0.534430738,0.128545565,0.65403788,-0.501189855,0.155213812,0.635037487,-0.691889136,0.356840988,0.674077221,-1.338392285,0.526575694,0.71633223,-1.260756317,0.55520588,0.708628289,19,EA,EA
a?,a?_EA,-0.519392861,0.109139255,0.658290189,-0.506842782,0.181758937,0.632137884,-0.713958997,0.356362862,0.655102653,-1.166542028,0.487919566,0.636484142,-0.693254324,0.520506487,0.801367459,19,EA,EA
a?,a?_EA,-0.373311389,0.069796061,0.655811873,-0.517099282,0.180049047,0.604164032,-0.746562877,0.352049412,0.607145771,-1.035206026,0.481188367,0.632863573,-1.300073421,0.542185377,0.641171369,19,EA,EA
a?,a?_EA,-0.546154202,0.025517995,0.608633313,-0.54969821,0.126742138,0.604164032,-0.784746664,0.331179933,0.609376255,-1.199989962,0.498762041,0.636122675,-0.743685177,0.528187948,0.644762037,19,EA,EA
a?,a?_EA,-0.504577775,0.003302339,0.735500034,-0.541448311,0.093711612,0.67581605,-0.805927486,0.32921626,0.621922545,-1.052665247,0.489176637,0.636484142,-0.87721657,0.534210853,0.640811592,19,EA,EA
a?,a?_EA,-0.506842782,0.079304849,0.612342516,-0.466837447,0.085594178,0.584562952,-0.660993461,0.294212687,0.620087346,-0.995615559,0.468871371,0.668842521,-1.44839318,0.485820929,0.639731484,19,EA,W
a?,a?_EA,-0.456003105,-0.037689854,0.661467597,-0.4592411,0.049203312,0.641531017,-0.693254324,0.292174989,0.631048361,-1.003036743,0.455534972,0.674077221,-1.195465068,0.503314086,0.688247149,19,EA,EA
a?,a?_EA,-0.469018473,-0.013170237,0.659350447,-0.47449194,0.093711612,0.628137151,-0.693254324,0.283468147,0.579984539,-0.966469598,0.399420519,0.583420312,-1.012391348,0.445086466,0.607145771,19,EA,EA
a?,a?_EA,-1.211392594,-0.156537286,0.567284734,-1.21829711,0.18403425,0.609004853,-1.236945669,0.441579228,0.644044934,-1.199989962,0.474411551,0.683086291,-1.184241605,0.446398515,0.700186571,19,EA,EA
a?,a?_EA,-0.462489614,0.08622094,0.591013363,-0.488864769,0.139298357,0.591769507,-0.67163186,0.317352552,0.615300004,-0.914010018,0.385118084,0.62082183,-1.465988942,0.445524007,0.658290189,19,EA,W
a?,a?_EA,-0.54027529,0.08997329,0.511947234,-0.493329062,0.086847311,0.540993245,-0.59819256,0.240908533,0.559898889,-0.941645628,0.392525525,0.610118646,-1.129939449,0.408994333,0.623388284,19,EA,W
a?,a?_EA,-0.580950754,0.120101606,0.608633313,-0.554443178,0.17375432,0.609004853,-0.722362408,0.327740971,0.631774842,-0.953980586,0.420722027,0.627043259,-0.812062475,0.437177813,0.646910266,19,EA,W
a?,a?_EA,-0.643943868,0.120707116,0.629957651,-0.541448311,0.158716442,0.607889819,-0.713958997,0.307357466,0.631411667,-0.970066724,0.425196307,0.67093969,-1.290098276,0.487919566,0.681705552,19,EA,EA
a?,a?_EA,-0.410708369,0.032153719,0.601173375,-0.560406225,0.17375432,0.601547697,-0.819784521,0.40033627,0.631048361,-1.229911642,0.513174479,0.663228471,-0.854488319,0.520506487,0.688590261,19,EA,EA
a?,a?_EA,-0.574864308,0.045294513,0.585323987,-0.587074472,0.126140272,0.595918108,-0.765472532,0.294721463,0.596294402,-0.988249043,0.427871298,0.6134526,-0.622078045,0.492103672,0.630684923,19,EA,EA
a?,a?_EA,-0.562801435,-0.022906058,0.717666008,-0.544975651,0.08622094,0.68239616,-0.76988755,0.330689376,0.659703617,-0.952209107,0.423408997,0.649410714,-1.115248734,0.480766158,0.671986628,19,EA,EA
a?,a?_EA,-0.525149929,0.097436011,0.601173375,-0.541448311,0.127343642,0.598924499,-0.690525809,0.270524658,0.613822354,-0.887117641,0.312867122,0.625582871,-0.903840439,0.333139757,0.628137151,19,EA,W
a?,a?_EA,-0.547334143,-0.060646386,0.665337435,-0.49669041,0.052449015,0.657228806,-0.653088282,0.251586691,0.631411667,-0.905528203,0.370608117,0.632500794,-0.746562877,0.419824763,0.663580274,19,EA,EA
a?,a?_EA,-0.464661168,0.003302339,0.651548989,-0.536764462,0.129145985,0.625582871,-0.748004838,0.341911743,0.625582871,-0.986415862,0.40944795,0.591391507,-0.49669041,0.475685707,0.71633223,19,EA,EA
a?,a?_EA,-1.213688807,-0.004213925,0.600424312,-1.175352658,0.254238509,0.611601775,-1.155636795,0.385118084,0.645120396,-1.115248734,0.39528923,0.667091514,-1.106949931,0.366355807,0.674425229,19,EA,EA
a?,a?_EA,-0.529779567,0.079304849,0.597798161,-0.536764462,0.109139255,0.589878075,-0.712565269,0.300806675,0.598549194,-1.008638999,0.423856124,0.623022051,-0.961098054,0.422514142,0.66111505,19,EA,W
?,?_EA,-0.795280998,0.03611412,0.559508645,-0.725179311,0.204839049,0.576153117,-0.720956926,0.30584955,0.643327317,-0.737954503,0.343850668,0.705934685,-0.792259847,0.333139757,0.718998009,19,EA,W
?,?_EA,-0.841728975,0.324290142,0.720992691,-0.723769868,0.298275668,0.739420326,-0.722362408,0.287062503,0.731564312,-0.745122992,0.276240444,0.736481549,-0.774322147,0.25793928,0.746244073,19,EA,EA
?,?_EA,-0.897117724,0.341426424,0.670590467,-0.755246,0.362560736,0.696109094,-0.759615999,0.355884507,0.716999341,-0.812062475,0.335095748,0.725631533,-0.957532988,0.321817953,0.728602322,19,EA,EA
?,?_EA,-0.821336112,0.23390608,0.557555138,-0.750895014,0.265823683,0.64368619,-0.728004172,0.273126794,0.678938342,-0.749448882,0.249460162,0.651904925,-0.950440759,0.172605555,0.608633313,19,EA,W
?,?_EA,-0.924284081,0.365408389,0.733862032,-0.810525195,0.337535369,0.723977273,-0.787745167,0.313366498,0.724970157,-0.771363565,0.309364492,0.731564312,-0.852884469,0.279860826,0.737788739,19,EA,EA
?,?_EA,-0.903840439,0.291664915,0.738115269,-0.784746664,0.282438811,0.725962057,-0.676993803,0.276758445,0.719330733,-0.698733789,0.239834419,0.737462101,-0.75234324,0.223582707,0.746567855,19,EA,EA
?,?_EA,-0.85931536,0.193646991,0.652260733,-0.774322147,0.204282411,0.674773116,-0.675650619,0.224128708,0.688590261,-0.676993803,0.219203937,0.695768552,-0.690525809,0.217007341,0.702557444,19,EA,EA
?,?_EA,-0.905528203,0.334118231,0.677898661,-0.743685177,0.299795041,0.676163453,-0.678338793,0.260047873,0.666390251,-0.66364247,0.221942914,0.66498625,-0.682384651,0.126742138,0.625582871,19,EA,W
?,?_EA,-0.833836274,0.038745701,0.581513007,-0.756700545,0.184602271,0.613082709,-0.736526951,0.27934443,0.637206686,-0.737954503,0.361609714,0.70390971,-0.846494671,0.339482789,0.722651891,19,EA,W
?,?_EA,-0.865787874,0.378123418,0.698829258,-0.753793567,0.334607109,0.695087121,-0.748004838,0.326756234,0.715664673,-0.749448882,0.303331291,0.723646092,-0.786244792,0.282953612,0.735172648,19,EA,EA
?,?_EA,-0.89377324,0.309364492,0.681014467,-0.796795003,0.345302398,0.709300558,-0.718151875,0.342396827,0.725631533,-0.704243445,0.327248724,0.733206079,-0.713958997,0.323796193,0.741700086,19,EA,EA
?,?_EA,-0.824446534,0.277276177,0.65012398,-0.67163186,0.319339637,0.680322904,-0.66496961,0.327740971,0.699168759,-0.689164338,0.315361511,0.700525612,-0.719553417,0.312367497,0.738441693,19,EA,EA
?,?_EA,-0.827566661,0.376249881,0.66182002,-0.687804719,0.355884507,0.664283509,-0.693254324,0.335584149,0.678938342,-0.7083957,0.328232976,0.701880625,-0.750895014,0.302322209,0.713659325,19,EA,W
?,?_EA,-0.740815735,0.377655362,0.701203348,-0.695990304,0.376249881,0.707619038,-0.693254324,0.372492244,0.726622777,-0.76400518,0.363035908,0.745272099,-0.979116559,0.345302398,0.760392219,19,EA,EA
?,?_EA,-0.939895846,0.451629564,0.724970157,-0.75815721,0.390216588,0.70424749,-0.694621378,0.33704792,0.705597474,-0.683736917,0.325277309,0.720328239,-0.71117348,0.283982418,0.715998507,19,EA,EA
?,?_EA,-0.898794171,0.310366496,0.65793652,-0.76107692,0.339482789,0.696109094,-0.723769868,0.332650161,0.702219092,-0.743685177,0.321322781,0.726952973,-0.900473432,0.304843007,0.728931866,19,EA,EA
?,?_EA,-0.824446534,0.360181482,0.718998009,-0.67163186,0.341426424,0.709636523,-0.685091013,0.331670249,0.707282394,-0.7083957,0.322807562,0.728602322,-0.777289508,0.313366498,0.738441693,19,EA,EA
?,?_EA,-0.735101434,0.371079482,0.684465126,-0.720956926,0.378591254,0.705934685,-0.713958997,0.378123418,0.712320188,-0.712565269,0.347234766,0.714662501,-0.76400518,0.324783847,0.719995847,19,EA,EA
?,?_EA,-0.756700545,0.353489297,0.734189847,-0.679685594,0.328724739,0.705597474,-0.682384651,0.287574929,0.659350447,-0.683736917,0.226309734,0.632500794,-0.76400518,0.159881265,0.553243941,19,EA,EA
?,?_EA,-0.775804727,0.325277309,0.663931953,-0.670295854,0.328724739,0.671288791,-0.667629186,0.286036862,0.657582726,-0.67163186,0.264776014,0.654747855,-0.857703756,0.192520864,0.603417206,19,EA,EA
?,?_EA,-0.743685177,0.385118084,0.693722864,-0.697361106,0.360181482,0.689961533,-0.723769868,0.356362862,0.710308115,-0.865787874,0.353009565,0.730577957,-0.962885364,0.337535369,0.736808507,19,EA,EA
?,?_EA,-0.756700545,0.336560234,0.686529821,-0.685091013,0.348681595,0.707955568,-0.70010836,0.333629114,0.711649947,-0.713958997,0.349163407,0.722320272,-0.745122992,0.325277309,0.73090685,19,EA,EA
?,?_EA,-0.888777392,-0.045521863,0.529395434,-0.76400518,0.131544068,0.55598958,-0.693254324,0.253178626,0.601921878,-0.678338793,0.312367497,0.668142486,-0.740815735,0.335095748,0.719330733,19,EA,W
?,?_EA,-0.783250778,0.328232976,0.722320272,-0.685091013,0.326263502,0.727613039,-0.691889136,0.311367497,0.737135357,-0.705625615,0.29928884,0.738115269,-0.737954503,0.296753984,0.740072217,19,EA,EA
?,?_EA,-0.895444084,0.342396827,0.694064103,-0.801350819,0.333629114,0.687903919,-0.781757125,0.328232976,0.695768552,-0.840145444,0.328232976,0.709972376,-0.997465698,0.32921626,0.729590627,19,EA,EA
?,?_EA,-0.924284081,0.225219815,0.452498752,-0.783250778,0.287574929,0.598173748,-0.736526951,0.289110635,0.663931953,-0.723769868,0.276240444,0.654747855,-0.762539978,0.188003635,0.583420312,19,EA,W
?,?_EA,-0.888777392,0.347234766,0.735827313,-0.713958997,0.331670249,0.728931866,-0.691889136,0.312367497,0.738115269,-0.694621378,0.317352552,0.752699874,-0.931192571,0.260047873,0.764216316,19,EA,EA
?,?_EA,-0.888777392,0.310867122,0.720328239,-0.787745167,0.313865625,0.700186571,-0.693254324,0.282953612,0.697130023,-0.690525809,0.278827768,0.726952973,-0.85931536,0.275203638,0.741700086,19,EA,EA
?,?_EA,-0.89377324,0.234986578,0.678245341,-0.707009699,0.248927822,0.679630863,-0.693254324,0.241445158,0.678245341,-0.71117348,0.232283143,0.698149911,-0.966469598,0.197578475,0.637567762,19,EA,EA
?,?_EA,-0.864165814,0.363035908,0.699508145,-0.660993461,0.338509553,0.692356744,-0.646548036,0.293703651,0.697810064,-0.628459688,0.225219815,0.685153832,-0.713958997,0.135130443,0.625582871,19,EA,EA
?,?_EA,-0.783250778,0.021515321,0.597046564,-0.715354671,0.174328208,0.624120348,-0.722362408,0.277793642,0.657228806,-0.730837035,0.319339637,0.698149911,-0.771363565,0.32921626,0.724970157,19,EA,EA
?,?_EA,-0.905528203,0.39160259,0.715998507,-0.735101434,0.363035908,0.723646092,-0.725179311,0.339482789,0.726622777,-0.762539978,0.311867622,0.727283061,-0.88380638,0.271045627,0.742675538,19,EA,EA
?,?_EA,-0.888777392,0.312367497,0.667091514,-0.771363565,0.32231288,0.692698449,-0.749448882,0.32970754,0.704585157,-0.740815735,0.333139757,0.726952973,-0.780265701,0.314364502,0.741374724,19,EA,EA
?,?_EA,-0.86254638,0.298275668,0.65403788,-0.716752295,0.324783847,0.686529821,-0.70010836,0.324290142,0.708628289,-0.705625615,0.319835792,0.71733273,-0.813602121,0.303331291,0.749477183,19,EA,EA
?,?_EA,-0.864165814,0.437618827,0.653682703,-0.813602121,0.374842421,0.660409583,-0.67163186,0.359228193,0.674077221,-0.667629186,0.333629114,0.702557444,-0.685091013,0.321817953,0.71633223,19,EA,W
?,?_EA,-0.749448882,0.316357527,0.677898661,-0.682384651,0.338996289,0.713324709,-0.676993803,0.339482789,0.723314802,-0.697361106,0.321817953,0.727613039,-0.86741257,0.290643985,0.748831397,19,EA,EA
?,?_EA,-0.915715048,0.427425963,0.727942909,-0.735101434,0.347234766,0.711649947,-0.659671584,0.318346588,0.713324709,-0.655716404,0.261626405,0.715330727,-0.676993803,0.241445158,0.71833223,19,EA,EA
?,?_EA,-0.848088297,0.29115458,0.67755186,-0.718151875,0.304339355,0.688933255,-0.697361106,0.281923746,0.710308115,-0.833836274,0.278310838,0.722651891,-0.919133855,0.296246241,0.733862032,19,EA,EA
?,?_EA,-0.801350819,0.337535369,0.710643742,-0.790752688,0.317849694,0.699508145,-0.666298514,0.297768698,0.70492271,-0.672969653,0.291664915,0.709300558,-0.984586035,0.24412397,0.721656701,19,EA,EA
?,?_EA,-0.765472532,0.339482789,0.680668746,-0.701484823,0.335095748,0.706945637,-0.701484823,0.334607109,0.724639305,-0.772841762,0.327248724,0.737788739,-1.012391348,0.276758445,0.732221342,19,EA,EA
?,?_EA,-0.843315018,0.33704792,0.718998009,-0.76107692,0.326263502,0.707282394,-0.653088282,0.300806675,0.673032471,-0.643943868,0.267393132,0.646194702,-0.7294196,0.186871132,0.609747519,19,EA,EA
?,?_EA,-0.66496961,0.309865619,0.67093969,-0.650467048,0.277793642,0.652260733,-0.655716404,0.25793928,0.640451686,-0.668961631,0.215907231,0.647625318,-0.756700545,0.180049047,0.619352322,19,EA,W
?,?_EA,-0.804399602,0.369664721,0.689961533,-0.780265701,0.366355807,0.689276132,-0.789247797,0.351568989,0.704585157,-0.87557588,0.344818722,0.722651891,-0.961098054,0.337535369,0.735827313,19,EA,EA
?,?_EA,-0.772841762,0.325277309,0.688247149,-0.792259847,0.32970754,0.686873523,-0.748004838,0.319339637,0.717999175,-0.796795003,0.316855163,0.724970157,-0.938149121,0.311867622,0.7253009,19,EA,EA
?,?_EA,-0.986415862,0.088724071,0.302826877,-0.986415862,0.114026253,0.259521142,-1.008638999,0.125538044,0.262677378,-1.104885947,0.159881265,0.292684802,-1.282681678,0.178907495,0.32921626,19,EA,EA
?,?_EA,-0.973676836,0.001258045,0.224128708,-0.977300028,0.043988177,0.218106242,-1.023733625,0.059552693,0.202052756,-1.173142712,0.072975714,0.208172386,-1.227577919,0.138704003,0.275203638,19,EA,W
?,?_EA,-0.952209107,-0.000107143,0.27934443,-0.953980586,0.049203312,0.245193489,-0.984586035,0.088098875,0.234446475,-1.040991963,0.119495729,0.273646409,-1.277767663,0.136918819,0.296753984,19,EA,W
?,?_EA,-0.952209107,0.112806741,0.299795041,-0.959313932,0.133338863,0.284496425,-0.962885364,0.149348692,0.326756234,-1.006768091,0.16510624,0.353968798,-1.305098557,0.187437544,0.322807562,19,EA,EA
?,?_EA,-0.952209107,0.012112968,0.312367497,-0.961098054,0.077410311,0.275203638,-1.050710213,0.110363246,0.29115458,-1.177567498,0.162206847,0.330198579,-1.175352658,0.184602271,0.336560234,19,EA,EA
?,?_EA,-0.980936396,0.012787504,0.322807562,-0.957532988,0.071069135,0.290643985,-0.979116559,0.092467057,0.29013313,-1.033284796,0.139298357,0.309364492,-1.241662659,0.161044732,0.358273995,19,EA,EA
e?,e?_EA,-0.991925518,0.46544671,0.702219092,-1.040991963,0.518881791,0.730248955,-1.166542028,0.5587277,0.737462101,-1.300073421,0.57346236,0.737135357,-1.251163918,0.523747981,0.735827313,19,EA,EA
e?,e?_EA,-0.980936396,0.531404678,0.711649947,-1.040991963,0.557555138,0.725631533,-1.300073421,0.575769166,0.74979992,-1.315225226,0.570378317,0.727942909,-1.248780126,0.513583226,0.723646092,19,EA,EA
e?,e?_EA,-1.012391348,0.40944795,0.680322904,-1.014272816,0.487500191,0.71499667,-1.11733424,0.529797606,0.733862032,-1.285147771,0.553636637,0.736154484,-1.229911642,0.546148918,0.748508347,19,EA,EA
e?,e?_EA,-0.977300028,0.415777085,0.664283509,-0.988249043,0.483296738,0.687217106,-1.084477075,0.523747981,0.701203348,-1.265587245,0.546544409,0.706608767,-1.28761996,0.495438398,0.715998507,19,EA,W
e?,e?_EA,-0.865787874,0.480766158,0.687903919,-0.961098054,0.501247543,0.678938342,-1.062498168,0.531806042,0.700864537,-1.229911642,0.522533652,0.700864537,-1.215990304,0.480766158,0.713659325,19,EA,W
e?,e?_EA,-1.062498168,0.447708845,0.679630863,-1.104885947,0.479498463,0.697810064,-1.246402004,0.4971016,0.688933255,-1.290098276,0.514808466,0.697130023,-1.244029524,0.516439788,0.702557444,19,EA,EA
?,?_EA,-1.268011488,0.486241009,0.711649947,-1.109018184,0.456833392,0.696109094,-1.021834289,0.434085255,0.684465126,-1.019938554,0.346752024,0.648696938,-1.159984628,0.192520864,0.548519523,19,EA,EA
?,?_EA,-1.28761996,0.319835792,0.690988755,-1.129939449,0.369192689,0.721324751,-1.046811572,0.37952627,0.722320272,-1.042928072,0.380460413,0.719330733,-1.127827516,0.354927111,0.729261301,19,EA,EA
?,?_EA,-1.263168864,0.508667198,0.732221342,-1.113167568,0.503314086,0.720328239,-1.021834289,0.446398515,0.728931866,-1.014272816,0.41937583,0.729261301,-1.14270558,0.388828663,0.734845155,19,EA,EA
?,?_EA,-1.102826214,0.40944795,0.707282394,-1.050710213,0.445524007,0.728602322,-1.052665247,0.442018306,0.738441693,-1.076428742,0.41442421,0.741700086,-1.179787255,0.386511165,0.731235635,19,EA,EA
?,?_EA,-1.004900677,-0.099867099,0.561847827,-1.03136725,0.182328251,0.583039142,-1.010513413,0.373903013,0.635399347,-0.984586035,0.407632244,0.679976943,-1.001176277,0.374842421,0.690988755,19,EA,W
?,?_EA,-1.054624112,0.408540509,0.695427895,-1.012391348,0.416227637,0.711985124,-1.004900677,0.404446803,0.71733273,-0.993768836,0.40033627,0.716999341,-1.029453374,0.331670249,0.707619038,19,EA,EA
?,?_EA,-1.109018184,0.392525525,0.693722864,-1.076428742,0.444648733,0.734845155,-1.062498168,0.443334385,0.755270569,-1.062498168,0.41442421,0.761030585,-1.121518347,0.371079482,0.752378072,19,EA,EA
?,?_EA,-1.008638999,0.403078502,0.669542066,-0.977300028,0.442018306,0.704585157,-0.997465698,0.426534697,0.720328239,-0.991925518,0.416677986,0.727613039,-1.109018184,0.394368843,0.736808507,19,EA,EA
?,?_EA,-1.149150285,0.32970754,0.684809538,-1.056586821,0.363035908,0.677898661,-0.939895846,0.372962721,0.690988755,-0.968266543,0.377655362,0.707282394,-1.138432069,0.324290142,0.708628289,19,EA,EA
?,?_EA,-1.229911642,0.467160506,0.71833223,-1.159984628,0.436736604,0.711314658,-0.975486791,0.393447609,0.699847416,-0.968266543,0.362085338,0.662524494,-1.227577919,0.147582428,0.542185377,19,EA,EA
?,?_EA,-1.474904306,0.439820986,0.770241386,-1.05855339,0.431870414,0.756553443,-0.964675875,0.422514142,0.764534331,-0.991925518,0.381393685,0.751089827,-1.052665247,0.364460072,0.761668544,19,EA,EA
?,?_EA,-1.268011488,0.464588709,0.739746325,-1.080444812,0.443334385,0.740072217,-0.979116559,0.436736604,0.744947897,-0.975486791,0.403990911,0.74979992,-1.06645857,0.374842421,0.762624719,19,EA,EA
?,?_EA,-1.048758992,0.460718569,0.697470101,-1.001176277,0.46244048,0.701203348,-0.988249043,0.458562001,0.714328221,-0.993768836,0.438500273,0.733206079,-1.184241605,0.421618486,0.736154484,19,EA,EA
?,?_EA,-0.931192571,0.344818722,0.737135357,-0.75815721,0.325770527,0.718665175,-0.705625615,0.292174989,0.693381509,-0.715354671,0.221942914,0.663580274,-1.536462199,0.091844198,0.578453731,19,EA,W
?,?_EA,-1.372832775,0.424749779,0.710643742,-0.948675534,0.421170357,0.724970157,-0.92256439,0.413069502,0.726292471,-0.919133855,0.40944795,0.733534109,-0.980936396,0.380927158,0.742025343,19,EA,EA
?,?_EA,-1.280221652,0.444648733,0.754307333,-1.104885947,0.46929863,0.755591442,-0.971870151,0.444648733,0.743650038,-0.780265701,0.393908332,0.74979992,-0.783250778,0.331670249,0.756232879,19,EA,EA
?,?_EA,-1.008638999,0.429206114,0.701880625,-0.920847651,0.404446803,0.593657369,-0.836985883,0.407632244,0.743650038,-0.733677946,0.375311794,0.745920187,-0.765472532,0.335095748,0.744299178,19,EA,W
